501025,49101,10701,APORTACION PLAN DE PENSIONES EJERCICIO 2011,V84205491,AHORROMADRID XL FONDO DE PENSIONES .,504.25
501025,49101,11700,APORTACION PLAN DE PENSIONES EJERCICIO 2011,V84205491,AHORROMADRID XL FONDO DE PENSIONES .,91.59
501025,49101,12700,APORTACION PLAN DE PENSIONES EJERCICIO 2011,V84205491,AHORROMADRID XL FONDO DE PENSIONES .,12630.43
501025,49101,13700,APORTACION PLAN DE PENSIONES EJERCICIO 2011,V84205491,AHORROMADRID XL FONDO DE PENSIONES .,53307.31
501025,49101,16109,ABONO TTE. DEL PERSONAL FACTURAS ENERO Y FEBRERO,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,2902.9
501025,49101,16109,ABONO TTE. DEL PERSONAL FACTURA NOVIEMBRE 2011,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,32.7
501025,49101,16202,ABONO TTE. DEL PERSONAL FACTURAS ENERO Y FEBRERO,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,216246.0
501025,49101,16202,ABONO TTE. DEL PERSONAL FACTURA  MAYO 2011,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,948.56
501025,49101,16202,ABONO TTE. DEL PERSONAL FACTURA ABRIL 2011,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,444.0
501025,49101,16202,ABONO TTE. DEL PERSONAL FACTURA NOVIEMBRE 2011,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,142.8
501025,49101,16202,ABONO FACTURAS Nº 9763-10336-10569/2011,Q7850003J,CONSORCIO REGIONAL DE TRANSPORTES PUBLICOS REGULARES DE MADRID,15.88
501025,49101,20200,07 ARREND.EDIFICIO - RENTA Y GASTOS JUNIO,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
501025,49101,20200,07 ARREND.EDIFICIO RENTA Y GASTOS JULIO,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
501025,49101,20200,20200.01.01 CONT.ARREND.EDIF.NUEVO PROPIET.-Agos,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
501025,49101,20200,07 ARREND.EDIFICIO RENTA Y GASTOS SEPT.,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
501025,49101,20200,07 ARREND.EDIFICIO RENTA Y GASTOS OCTUBRE,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
501025,49101,20200,07 ARREND.EDIFICIO RENTA Y GASTOS NOVIEMBRE,B64989288,METROINVEST LOCAL ASSETS S L,218801.82
