001015,16301,22700,LIMPIEZA VIARIA PAU VALLECAS DICIEMBRE 2013,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU.VALLECAS. FEBRERO 14,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA PAU VALLECAS MARZO 2014,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARA PAU VALLECAS ABRIL 2014,A79524054,URBASER SA,341755.92
001015,17000,22603,Publicación en BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-270.32
001015,17000,22603,PUBLICACIÓN EN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-51.96
001015,17000,22603,PUBLICACIÓN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-200.35
001015,17000,22603,Publicacion en BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-194.81
001015,17000,35200,INTERESES DE DEMORA AJG de 26.12.2013,A46480547,PLASTIC OMNIUM SISTEMAS URBANOS S A,898344.42
001032,13000,22603,PUBLICACION EN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-1642.92
001025,93100,23120,BILLETE AVIÓN I/V VIAJE A BRUSELAS,A28229813,VIAJES EL CORTE INGLES SA,0.0
001025,93100,22603,ABONO LIQUIDACIÓN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-198.97
001025,92003,22500,TASAS INSCRIPCIÓN MATRICU,Q2816003D,JEFATURA CENTRAL DE TRAFICO MINISTERIO DEL INTERIOR .,-475.2
001032,13000,22603,PUBLICACION BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-104.91
001100,01111,91300,AMORT.VTO.27/03/14 PT.L/P M-DEC BANKINTER (6MM)'11,A28157360,BANKINTER S A,123050.06
001025,93100,22603,PUBLICACION BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-12.76
001120,93201,22203,,Q2863020J,REGISTRO MERCANTIL CENTRAL . .,5.82
001120,93201,22603,,Q2811001C,BOLETIN OFICIAL DEL ESTADO,1126.8
001120,93201,23110,,A28229813,VIAJES EL CORTE INGLES SA,874.26
001203,92001,22603,,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,70.2
001100,01111,91300,AMORT. VTO.25/05/14 PTM.L/P MDEC-BANKINTER(4MM)'11,A28157360,BANKINTER S A,83333.33
001204,92001,22603,PUBLICACIÓN BOCM PROV,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-14.35
001216,92001,35200,INTERESES DE DEMORA AJG de 26.12.2013,U85308617,LICUAS SA-SEGURIBER CIA SERVICIOS INTEGRALES SL (ED ADSCRITOS DISTRITO HORTALEZA),19977.2
