001015,16301,22700,LIMPIEZA VIARIA PAU.VALLECAS. DICIEMBRE 12,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU VALLECAS ENERO 2013,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU VALLECAS FEBRERO 2013,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU.VALLECAS. MARZO 13,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU. VALLECAS. ABRIL 13,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMP.  VIARIA PAU VALLECAS MAYO 2013,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA DISTRITO PAU.VALLECAS. JUNIO 13,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA DISTRITO PAU.VALLECAS. JULIO 13,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU.VALLECAS. SEPTIEMBRE 2013,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU.VALLECAS. OCTUBRE 13,A79524054,URBASER SA,341756.02
001015,16301,22700,LIMPIEZA VIARIA PAU VALLECAS. NOVIEMBRE 13,A79524054,URBASER SA,312453.8
001015,17000,22603,PUBLICACION EN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-1154.85
001015,17000,22603,Publicación BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-449.92
001015,17000,22603,PUBLICACIÓN EN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-12.69
001015,17000,22603,Publicación en BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-383.1
001015,17000,22603,PUBLICACION EN BOE,Q2811001C,BOLETIN OFICIAL DEL ESTADO,-413.13
001015,17000,22603,PUBLICACIÓN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-84.56
001065,33000,22501,TASA RECURSO CONTRATO,S7800001E,COMUNIDAD DE MADRID CONSEJERIA DE ECONOMIA Y HACIENDA,-612.06
001032,13000,22603,PUBLICACION EN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-1524.63
001120,93201,23110,,A28229813,VIAJES EL CORTE INGLES SA,1144.2
001025,93100,22603,ABONO LIQUIDACIÓN BOCM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-447.86
001216,91220,22601,GASTOS REPR.CONCEJALÍA,B83410357,MILLS CAFE & RESTAURANTE .,-37.95
001203,23102,48900,,B82484411,ESPA TOMASSO SL . .,300.0
001207,32101,22799,JULIO-EI FERNANDO CATÓLIC,B79392205,SERVICIOS EDUCATIVOS Y FAMILIARES GRUPO 5 SL,-17186.44
001205,92001,22603,Tasa anuncio BOCAM,Q7850065I,ORGANISMO AUTONOMO BOLETIN OFICIAL DE LA COMUNIDAD DE MADRID,-236.49
001217,92401,48901,AMPA VERONA CEIP GRECO,G84648278,ASOCIACION DE MADRES Y PADRES DEL CEIP EL GRECO,-2400.41
001015,15501,61100,CERT 1 PAVIMENTOS Z1 G2 ENERO  2013,A81004582,CONSERVACION Y SISTEMAS S A,50511.45
001015,16101,60300,PROYEC CONSTRUC  COLECTOR SUBCUENCA PINOS-DIC12,U86305166,FERROVIAL AGROMAN SA Y OBRAS SUBTERRANEAS SA UTE (COLECTOR SUBCUENCA DE PINOS UTE),383352.47
001015,16101,60300,PROYEC CONSTRUC  COLECTOR SUBCUENCA PINOS-ENE13,U86305166,FERROVIAL AGROMAN SA Y OBRAS SUBTERRANEAS SA UTE (COLECTOR SUBCUENCA DE PINOS UTE),671620.22
001015,15501,61100,CERT 1 PAVIMENTOS REPARAC URGENTE Z3 G2 ENERO 13,A78015880,API MOVILIDAD S.A. .,20535.44
001015,15501,61100,CERT 1  PAVIMENTOS REPARAC URGENTE Z5 G2 ENERO 13,A28038784,VELASCO OBRAS Y SERVICIOS S.A.,32721.42
001015,15501,61100,CERT.1 PAVIMENTOS ZONA 6 GRUPO 2 (ENERO 2013),A39052824,ASCAN EMPRESA CONSTRUCTORA Y DE GESTION S.A.,32330.73
001015,15501,61100,CERT.1 PAVIMENTOS Z2 G2 ENERO 2013,A28423853,FERROSER INFRAESTRUCTURAS S A,25859.49
001015,15501,61100,C.1 REP. PAVIMENTOS  URG. ZONA 4 GR 2. ENERO 2013,U85883163,ACEINSA MOVILIDAD SA Y ANDOBRAS SA UTE,14006.24
